Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime
False,5.682805765971402,11.752780350711799,3.24,2.54,2.12,1.82
False,2.0002973466053744,3.7044086898432274,0.9,0.72,0.62,0.54
False,1.9245789641756814,3.4325933766342867,0.66,0.56,0.44,0.38
