Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime,details
True,1.6576588703969897,3.202919712969825,-1.0,-1.0,-1.0,-1.0, A0: 7.640438429047007 P0: 0.10542821165849002 S0: 2.138915692441091 A1: 7.512319156411177 P1: 0.07844494552800879 S1: 5.082073033891409 A2: 8.943968987035158 P2: 0.09001266731180199 S2: 4.882427807835967 A3: 7.033908570848229 P3: 0.07920203015959423 S3: 2.8780853277048175 A4: 4.803819409090789 P4: 0.08919931842122278 S4: 5.849939126386937 A5: 4.492120212266052 P5: 0.0701284004693739 S5: 1.4746659950284646
False,8.02515592699199,13.88413278830695,5.62,2.38,0.8200000000000001,0.8200000000000001, A0: 3.9474226013561324 P0: 0.09568929062269863 S0: 0.8806576623425841 A1: 8.646986227386115 P1: 0.09699748287042674 S1: 4.5171770001790215 A2: 4.927649042817409 P2: 0.11191158688308962 S2: 4.720810295097427 A3: 6.78281523321807 P3: 0.07793942174786314 S3: 3.7115113277990557 A4: 8.8693688167542 P4: 0.09023505271752995 S4: 4.419086521574654 A5: 3.3299180941563513 P5: 0.07369322610614953 S5: 1.1256740567379613
False,33.69062239858266,48.42555676668521,-1.0,-1.0,0.8200000000000001,0.7000000000000001, A0: 1.2202192925977873 P0: 0.08163686601548939 S0: 2.711302843765427 A1: 10.724590967686577 P1: 0.10286436799361061 S1: 4.66632661704826 A2: 7.948943410626818 P2: 0.07953480271935175 S2: 6.052573103898215 A3: 0.573325192119166 P3: 0.09997203209305189 S3: 0.8499000973056384 A4: 9.782968639405528 P4: 0.10675530267851532 S4: 5.661926237475092 A5: 1.6531698132643708 P5: 0.10472812427298105 S5: 5.64012900373657
True,2.16238413152393,4.057238075889934,-1.0,0.96,0.92,0.76, A0: 5.614812536919303 P0: 0.08356877242598972 S0: 2.0029295293643754 A1: 5.202984419125018 P1: 0.0871930241205176 S1: 5.272783363329724 A2: 12.989856370802169 P2: 0.1044756479719804 S2: 1.768440862356721 A3: 4.641014409813064 P3: 0.08971390345773884 S3: 5.471359698023545 A4: 9.219394885786254 P4: 0.10788300929847502 S4: 1.0309130516376719 A5: 1.8579858894542673 P5: 0.09817546203767356 S5: 2.900821217683701
True,1.8418714885826375,3.5097662462705648,-1.0,0.9,0.84,0.66, A0: 11.117047487104845 P0: 0.11392440345840754 S0: 4.793264464133211 A1: 0.2954112292376415 P1: 0.06711760565263399 S1: 5.797429224491323 A2: 10.438424394714485 P2: 0.07470147261994367 S2: 1.1370982182182856 A3: 6.916916211372288 P3: 0.10439732080880676 S3: 4.395386381139065 A4: 4.864062890367616 P4: 0.09810314944409901 S4: 1.5071665824818985 A5: 7.560834088939823 P5: 0.10834785126014365 S5: 2.5439351675565547
False,7.235044440489506,12.30617227673677,2.72,2.18,0.62,0.58, A0: 6.368232431287939 P0: 0.06230363438646615 S0: 5.443505982917782 A1: 7.190856219742905 P1: 0.061813158602092196 S1: 0.11579454174173066 A2: 0.9825133962114563 P2: 0.10905429892940911 S2: 4.667281524245506 A3: 3.5008800035523153 P3: 0.06775261255258357 S3: 4.747321192587969 A4: 2.570818667166375 P4: 0.11813041172465225 S4: 0.9767783270226016 A5: 6.125906935773384 P5: 0.08923020356633796 S5: 5.915712186778596
True,1.5608375481321248,3.139422099816469,-1.0,-1.0,-1.0,-1.0, A0: 1.2946065422834714 P0: 0.06756056811377767 S0: 1.223301217552975 A1: 3.391878575639904 P1: 0.07867586431259913 S1: 5.616314586361613 A2: 1.9814432489589275 P2: 0.09061791622640593 S2: 5.1773367607640495 A3: 1.5089248269434206 P3: 0.08163864706874437 S3: 2.4210073709074287 A4: 11.465105490375006 P4: 0.09919483164859012 S4: 0.13007163805307187 A5: 12.66303437765557 P5: 0.1096922260046143 S5: 5.486627572721593
False,8.989160277732195,15.379668739262256,5.18,1.26,1.08,1.02, A0: 7.121818729444806 P0: 0.10587305365717335 S0: 5.93100434897367 A1: 1.247467459568746 P1: 0.06254573641199557 S1: 6.256160845654848 A2: 6.8674106324472195 P2: 0.07528952796338627 S2: 5.695422846548796 A3: 12.126165485988162 P3: 0.08369557507293576 S3: 1.5662511549546811 A4: 3.605351688637763 P4: 0.06828993527955057 S4: 3.6900652616302514 A5: 12.55058700167778 P5: 0.07158310677954462 S5: 6.034761197330643
True,16.32646324688292,27.463558650455823,-1.0,0.8200000000000001,0.76,0.7000000000000001, A0: 6.177585576509713 P0: 0.09198123411362484 S0: 5.191400839005596 A1: 2.264165048428561 P1: 0.08827083546547146 S1: 1.826360974596336 A2: 8.859829385054695 P2: 0.07928774816745815 S2: 1.6747953786469063 A3: 5.577679129121124 P3: 0.09917475033879894 S3: 2.311142171441219 A4: 12.693289200969872 P4: 0.10438238444189125 S4: 1.5698120710353556 A5: 9.944532494279091 P5: 0.11297109516762632 S5: 4.08177591262451
True,1.441539098583647,3.0209511602800183,-1.0,0.78,0.78,0.78, A0: 11.068922662154215 P0: 0.08641199957446404 S0: 4.08452848965248 A1: 12.642027902794423 P1: 0.1159006321114856 S1: 1.115370036404208 A2: 12.441542668822413 P2: 0.11299767743417806 S2: 5.64248210631359 A3: 12.93555952766325 P3: 0.11204065789562384 S3: 3.397217817589933 A4: 0.3108751119422871 P4: 0.09338732286804782 S4: 2.30546590321101 A5: 12.050284341158859 P5: 0.08702453430601013 S5: 1.908155061607638
True,1.9525911227640245,3.7706782309504625,-1.0,-1.0,-1.0,-1.0, A0: 5.773084295082928 P0: 0.1123289154274148 S0: 1.3491032933677782 A1: 9.594188996687503 P1: 0.0811027823548859 S1: 3.0853584153943077 A2: 3.599032075854326 P2: 0.09633818419803411 S2: 0.3150177127946914 A3: 8.702321142449165 P3: 0.1061188137019774 S3: 1.986193479585309 A4: 7.139467063298705 P4: 0.11975179665726679 S4: 4.678691291777601 A5: 11.199751343806643 P5: 0.11013533640674845 S5: 1.4316615909624468
True,1.8555642539393087,3.7895594886372383,-1.0,-1.0,-1.0,-1.0, A0: 11.86628645532524 P0: 0.11655568738192566 S0: 0.5177779634760794 A1: 1.069117699062161 P1: 0.07323581082987578 S1: 4.881164316349861 A2: 12.241398568198932 P2: 0.09881575935166344 S2: 1.3686534006536655 A3: 5.371345076737475 P3: 0.07614309257887689 S3: 0.34040966735082134 A4: 10.92275956695305 P4: 0.10098172104467593 S4: 2.864400398146466 A5: 2.428178512068471 P5: 0.11571767381404877 S5: 0.19148965661535922
False,7.37551669400233,13.01433214664711,3.42,1.7,0.8,0.78, A0: 0.3579988956334721 P0: 0.08407195347597296 S0: 0.7207397705815858 A1: 5.406019752470071 P1: 0.09369563654850385 S1: 0.5009284069032117 A2: 1.1897484916564123 P2: 0.07526014279142962 S2: 6.1173835174097295 A3: 0.9370445489331188 P3: 0.08096372579004792 S3: 3.2205403421865384 A4: 8.64898158969499 P4: 0.07442909695168877 S4: 1.1993866064648662 A5: 9.981189402832852 P5: 0.10176250779492901 S5: 0.17789718504807886
False,30.677610332492662,48.186537546265846,-1.0,0.92,0.88,0.8200000000000001, A0: 1.719453604001667 P0: 0.0842202615631994 S0: 2.921282431407119 A1: 11.568604948664575 P1: 0.07799578975436743 S1: 3.4764181220061845 A2: 5.355061281903426 P2: 0.08413508980353339 S2: 1.8795646072451264 A3: 9.507286740721558 P3: 0.09520485624864336 S3: 5.081787669947207 A4: 5.214555399534482 P4: 0.08525491645793161 S4: 4.0379134874520854 A5: 10.402546298170526 P5: 0.10422144064955106 S5: 5.352350978680993
False,7.282969228351257,12.333540376861531,2.66,0.76,0.74,0.7000000000000001, A0: 6.938349697526066 P0: 0.11144040422352357 S0: 5.798867434264833 A1: 5.687187823778881 P1: 0.08227948158035987 S1: 1.2815402602508212 A2: 4.071726581370695 P2: 0.0898873419051341 S2: 4.569858676675215 A3: 6.0570238029667545 P3: 0.08617685327194488 S3: 1.600448990882669 A4: 5.892634134618804 P4: 0.10465497672149496 S4: 0.8517932763044259 A5: 1.653616771901845 P5: 0.07774333235615626 S5: 3.3850646856928512
True,3.044112412913815,5.511771919651945,-1.0,-1.0,1.02,1.02, A0: 12.953308457535453 P0: 0.08711879909164882 S0: 3.076722723846552 A1: 11.993481947884769 P1: 0.07562103476470515 S1: 0.7767615363502172 A2: 10.649777568994264 P2: 0.10753652230004142 S2: 2.28721338812447 A3: 3.8284713465273352 P3: 0.08964111028454008 S3: 1.455134236865305 A4: 9.51684628750561 P4: 0.06993305752647973 S4: 3.946503769828636 A5: 11.083490479406963 P5: 0.08153332213521522 S5: 3.346529728111755
False,7.475382614934512,12.856853041745573,2.46,1.84,0.9,0.84, A0: 2.40672157967316 P0: 0.10899626451522776 S0: 1.0329309608402124 A1: 3.8610229119813146 P1: 0.10330260276061694 S1: 1.8889965778995967 A2: 2.1282619250597956 P2: 0.1174329083714986 S2: 4.31410045394644 A3: 12.320789159413778 P3: 0.0983716204114269 S3: 5.031407946669351 A4: 3.08717040072717 P4: 0.08965990233164386 S4: 3.2847599590539582 A5: 4.54900544876034 P5: 0.06224700120516643 S5: 0.9203085812188629
True,25.573449772539124,39.22726971999439,0.9,0.86,0.8,0.8, A0: 0.3628884612726885 P0: 0.0619838352176101 S0: 0.18801590860639478 A1: 7.987289515662988 P1: 0.10849451928017657 S1: 2.7920317011415143 A2: 3.836568320423719 P2: 0.10007235678437075 S2: 4.461474894313508 A3: 5.05491506463344 P3: 0.10575480817040404 S3: 1.0867828841967166 A4: 11.3335647364541 P4: 0.10354631421009576 S4: 5.272197053874411 A5: 6.378881782639356 P5: 0.08980625169859792 S5: 4.737511481607969
False,37.01204370018496,58.17486056840316,-1.0,-1.0,1.1,0.9, A0: 11.701363643080583 P0: 0.0753306855624287 S0: 5.021282258211992 A1: 7.0727837741544075 P1: 0.10967951785988334 S1: 4.158751158023057 A2: 0.8013450924248304 P2: 0.08809890470494541 S2: 0.7995035333773998 A3: 3.2796809943785057 P3: 0.07308729836833477 S3: 3.597464049557085 A4: 9.581810989214828 P4: 0.11414425385474673 S4: 3.1307957056966 A5: 12.645392379805724 P5: 0.1142784542670929 S5: 4.469108221905166
True,4.079350034803093,7.619421749194351,3.14,0.84,0.8,0.78, A0: 12.099846242937957 P0: 0.07227319791411538 S0: 4.445914645421081 A1: 10.425758318040259 P1: 0.08098350763046051 S1: 4.93762909904643 A2: 9.407641397111652 P2: 0.10667414773604006 S2: 1.8533956116659247 A3: 11.404741670295227 P3: 0.08637406031848648 S3: 0.2567416067041576 A4: 7.572357202789331 P4: 0.0896023082257506 S4: 2.6991873700859 A5: 4.893984268187829 P5: 0.08935707753398887 S5: 1.4996078651388194
True,1.9620071874324398,3.6653852903951027,-1.0,1.0,0.92,0.72, A0: 8.156009936191303 P0: 0.08277388320812712 S0: 1.1790669178335949 A1: 11.71436190512654 P1: 0.08715558561642595 S1: 5.131582928554659 A2: 10.221230720383728 P2: 0.11958486518271301 S2: 4.89664394681073 A3: 9.722061426821604 P3: 0.07427923027906469 S3: 6.141961731680465 A4: 1.2699352109091357 P4: 0.09387540833128138 S4: 1.442779344801851 A5: 0.10844062946538857 P5: 0.08552198919271423 S5: 5.700174317761763
True,1.9368043840455782,3.7143642784657245,1.08,1.04,0.8200000000000001,0.78, A0: 8.475789612826405 P0: 0.08517745851631225 S0: 4.258170103731052 A1: 7.555339611624008 P1: 0.0953508221872883 S1: 2.017660888793553 A2: 7.3688863785952385 P2: 0.07994401316789351 S2: 5.764834812631923 A3: 0.08288463151367609 P3: 0.0965164530393649 S3: 4.439503642068653 A4: 5.402124851095629 P4: 0.08759969722625464 S4: 4.421980220247948 A5: 0.747912272918485 P5: 0.10262818529399241 S5: 1.9407513802206713
True,1.9244807114749922,3.742169438734526,-1.0,-1.0,-1.0,-1.0, A0: 12.807457820983984 P0: 0.07932283715630226 S0: 2.5755240464078555 A1: 1.8921490655631508 P1: 0.1046894187054508 S1: 5.518987897394448 A2: 11.465639986571952 P2: 0.08341632648272627 S2: 5.671802575972454 A3: 12.366702592269382 P3: 0.0661007699733908 S3: 3.1289134469550812 A4: 12.901653903109146 P4: 0.08724765599365375 S4: 3.91415738331892 A5: 9.272178537681473 P5: 0.0800256026627395 S5: 2.9841481360736717
True,2.595051782120009,4.987542852295191,0.84,0.8,0.76,0.76, A0: 0.06503715826251577 P0: 0.07196144675918534 S0: 5.82318596264756 A1: 12.074981320390007 P1: 0.11127616013307058 S1: 0.04802876676547509 A2: 2.8612285536692825 P2: 0.07695888685753992 S2: 2.7757979517398077 A3: 4.928714781994688 P3: 0.11067059708065363 S3: 2.694359474841672 A4: 10.167139703398247 P4: 0.0859792072781014 S4: 4.786694035801222 A5: 11.297643273734398 P5: 0.09860412497518088 S5: 1.2000509973048
False,7.862870073683902,13.584703784504896,4.48,2.64,1.1,0.96, A0: 11.846853631300272 P0: 0.08103876472040895 S0: 1.3477823068253527 A1: 6.1768095644908865 P1: 0.11217973473684012 S1: 0.6279181367578447 A2: 4.79841223770788 P2: 0.09348602470969365 S2: 3.6374930306080016 A3: 4.017424935760596 P3: 0.06812645841664856 S3: 4.529682047682575 A4: 5.105183694415287 P4: 0.10464584159722369 S4: 4.16379908399551 A5: 5.663878944632537 P5: 0.10251002629983236 S5: 2.3544158337575403
False,24.879749788495573,39.28825852905981,12.0,0.9400000000000001,0.88,0.76, A0: 6.532510358820972 P0: 0.062141476691835416 S0: 1.1846845949134621 A1: 4.28247381140627 P1: 0.06772592821380226 S1: 4.97542053564806 A2: 8.31412702002383 P2: 0.07088128287161441 S2: 1.8598531753009362 A3: 5.175344147547044 P3: 0.09452398987271654 S3: 0.18356639690203155 A4: 6.659575463851301 P4: 0.10489118617427344 S4: 1.5755601351759194 A5: 7.688352023909442 P5: 0.10680865088386492 S5: 6.26509540885162
False,41.7027128006929,57.71650113690302,-1.0,-1.0,0.9,0.8, A0: 2.3154721536225713 P0: 0.07090344163029129 S0: 2.6002069758153765 A1: 0.7915173852831531 P1: 0.11462125837199634 S1: 2.1946860157121826 A2: 11.00697939281661 P2: 0.11788475295092625 S2: 3.127635779154135 A3: 10.424466047749085 P3: 0.09189344049501179 S3: 3.5620906113357895 A4: 5.581540851925605 P4: 0.10835349681676176 S4: 6.248605345146549 A5: 6.554014988712965 P5: 0.10106942097021605 S5: 0.2866575490785476
True,2.5451864628341774,4.971416510626539,-1.0,0.86,0.84,0.8, A0: 12.474275669567293 P0: 0.10075760493858914 S0: 1.4835987175144427 A1: 10.060938242491103 P1: 0.09205007338991746 S1: 4.474841912657494 A2: 2.4447134101335344 P2: 0.1147742626309637 S2: 1.8318586286634733 A3: 4.283384967731962 P3: 0.07646039213439482 S3: 1.393650609570731 A4: 11.402859416375115 P4: 0.08219660280689654 S4: 3.8477182292238266 A5: 2.4885442589984175 P5: 0.11921908120415675 S5: 2.720669103222366
False,8.104924711421695,13.990467204327768,3.08,1.3800000000000001,0.86,0.8200000000000001, A0: 4.476900832710507 P0: 0.09797300324395466 S0: 0.47917214964813565 A1: 5.508228528787919 P1: 0.06391841118746126 S1: 3.26153249642415 A2: 12.123808726208603 P2: 0.06784035009016162 S2: 6.131783224673778 A3: 0.996058231168441 P3: 0.07650080894607196 S3: 4.777996042429979 A4: 10.086980285134375 P4: 0.06199076260328788 S4: 0.6133600676555654 A5: 10.043078300961453 P5: 0.08135013579808148 S5: 2.695174360320468
False,6.476264513994078,11.241992629263224,2.22,0.92,0.72,0.66, A0: 7.538548076495368 P0: 0.06110243194147986 S0: 1.0924968934422423 A1: 3.962837409083635 P1: 0.10799582330755202 S1: 3.0731535523745466 A2: 2.716170204661953 P2: 0.07162588445970236 S2: 2.5330447908187903 A3: 0.4512116704257364 P3: 0.11489619196802832 S3: 0.9679848298812541 A4: 7.32699047995522 P4: 0.09065158182293165 S4: 3.094388793521929 A5: 5.45450250851505 P5: 0.08745564528188582 S5: 1.417255418824273
True,1.9559527990567789,3.7738606692244554,-1.0,-1.0,0.9400000000000001,0.86, A0: 2.7648843933336162 P0: 0.07595774298200596 S0: 1.3007060615433044 A1: 9.415421894238705 P1: 0.0890033389728036 S1: 3.662852157726931 A2: 11.467894492803778 P2: 0.10948282800430448 S2: 5.032261834990188 A3: 3.7861164772559337 P3: 0.10499665938985045 S3: 3.061473957545739 A4: 11.726508178952473 P4: 0.09095860735090364 S4: 0.5171798864040743 A5: 4.605489790899723 P5: 0.08429650374795182 S5: 2.049366342612515
True,1.2094482291193904,2.2659441819250166,-1.0,-1.0,-1.0,0.6, A0: 1.857689939203065 P0: 0.08004570367315007 S0: 1.99150411911826 A1: 10.422914551672626 P1: 0.08387568551458086 S1: 4.522845420952741 A2: 7.703079243951358 P2: 0.08590035672335984 S2: 4.923565022583833 A3: 5.593873821799282 P3: 0.060161804387322354 S3: 4.305948692108893 A4: 3.1671212587118265 P4: 0.08783089694757894 S4: 2.30789315785027 A5: 12.478232183287073 P5: 0.1116170993141399 S5: 2.551702072197664
True,3.073727649567463,5.693629394185715,-1.0,-1.0,2.16,0.78, A0: 5.407201880359828 P0: 0.07708745010173801 S0: 0.20399456156350873 A1: 8.472351894069773 P1: 0.07139392588698618 S1: 2.72936428232318 A2: 8.252915765306893 P2: 0.08605978993549403 S2: 3.8707066910723014 A3: 6.154414612285776 P3: 0.11761789687119337 S3: 2.4314814329914736 A4: 12.14031981904249 P4: 0.10909046981977107 S4: 0.0212877432152958 A5: 6.411376516771895 P5: 0.0994239577250552 S5: 4.065919650953972
False,8.06602893527472,14.035597986824687,4.08,1.56,1.36,1.22, A0: 1.1278956980245225 P0: 0.07684809297313837 S0: 3.0232044505163453 A1: 0.9692119235662023 P1: 0.06614844039991366 S1: 5.513005737186916 A2: 10.25083684087643 P2: 0.07734299202515098 S2: 2.7083298452982127 A3: 7.480397092781303 P3: 0.11414282600505268 S3: 0.8185626411124551 A4: 2.9595102117308643 P4: 0.10609298549152736 S4: 0.3147407734356361 A5: 3.421530747881222 P5: 0.0881194648005336 S5: 3.6945534559342224
True,26.484508046769097,42.4466267391018,-1.0,1.04,0.98,0.9400000000000001, A0: 11.322821711591763 P0: 0.11231190612837445 S0: 1.234335371323569 A1: 8.407933867785335 P1: 0.08535936344064722 S1: 1.0472050413221836 A2: 9.041296990539568 P2: 0.09539074880027393 S2: 2.2058308263341995 A3: 10.859225082097604 P3: 0.07181931957089131 S3: 4.758550421529164 A4: 3.62980315473222 P4: 0.07344141761976004 S4: 1.2419942894561602 A5: 6.624586211868253 P5: 0.083333256512805 S5: 3.123648612136753
True,2.1663943745665497,4.182786999032183,-1.0,-1.0,-1.0,1.24, A0: 6.593373441662384 P0: 0.1041904766550482 S0: 2.3574315203285487 A1: 7.001275908101077 P1: 0.06627741592376568 S1: 0.8988522172249828 A2: 5.631664354016793 P2: 0.07321553540081265 S2: 0.7692834400182614 A3: 11.261637994406726 P3: 0.07270089961143944 S3: 0.3012304593472019 A4: 1.3876411625547398 P4: 0.07832177926375068 S4: 2.238133663822514 A5: 9.754501243494904 P5: 0.08379060230857603 S5: 4.42241096157055
True,1.8505370575653666,3.7892739107956475,-1.0,-1.0,-1.0,-1.0, A0: 9.087249353826504 P0: 0.07739258936165792 S0: 5.826662849948152 A1: 8.003318133860937 P1: 0.10498359349099172 S1: 3.3529244900660924 A2: 6.110783827756978 P2: 0.07837093581332895 S2: 0.2939794963388815 A3: 9.594729956262945 P3: 0.0980259533754493 S3: 5.40136478732336 A4: 8.296646959377531 P4: 0.09607383786481356 S4: 3.80924174903282 A5: 11.542891073865384 P5: 0.09360441374398261 S5: 5.777843662078133
True,1.693989656569166,3.4224319734846125,-1.0,-1.0,0.8,0.74, A0: 6.987319063317913 P0: 0.08802572923585501 S0: 0.838843609614147 A1: 8.84575648681474 P1: 0.06749442145383609 S1: 4.867211430497183 A2: 10.285707623807163 P2: 0.09650090772735635 S2: 0.7811566562070764 A3: 1.2544783352906599 P3: 0.07611741717923844 S3: 2.4473327768437545 A4: 10.116989010901097 P4: 0.1184412339954379 S4: 0.8367478229561568 A5: 5.633105133972175 P5: 0.07941823931736956 S5: 2.8570183117693664
True,1.2259703104741009,2.3370033706855997,-1.0,-1.0,-1.0,0.56, A0: 4.966956606703858 P0: 0.08859325529315051 S0: 4.82056026218547 A1: 6.53926470581966 P1: 0.07994943561692666 S1: 0.87398057662155 A2: 5.134260808780926 P2: 0.11746701636269787 S2: 3.62308011782737 A3: 4.379788599317703 P3: 0.08810489203890168 S3: 1.4458886736772822 A4: 6.66810723925996 P4: 0.06504777930473916 S4: 5.997479327051262 A5: 7.700468997622947 P5: 0.11123909539411674 S5: 3.7598079151171517
True,1.7320305227091257,3.7258299417138128,-1.0,-1.0,0.84,0.8, A0: 7.09219267883521 P0: 0.060353981305770105 S0: 5.294357771971449 A1: 5.175000387142469 P1: 0.06516790689869309 S1: 1.9701871559444566 A2: 8.011053784238095 P2: 0.07014034487011607 S2: 3.1305821744708413 A3: 11.086796231363188 P3: 0.07658057014776562 S3: 4.697952711860214 A4: 0.42847430511656437 P4: 0.09292721481949107 S4: 4.846370613022519 A5: 12.473427924276576 P5: 0.11753110093072242 S5: 4.119332206620388
True,2.2107901403913774,4.174496279847595,-1.0,-1.0,1.26,0.96, A0: 5.106549083974142 P0: 0.06834232415305645 S0: 3.5866512210682866 A1: 12.186279625585165 P1: 0.09695891133225584 S1: 2.0492056786652606 A2: 11.422300076117033 P2: 0.07861552475496188 S2: 5.209334762269536 A3: 1.69848375184504 P3: 0.07644181957166922 S3: 0.9345969188153161 A4: 4.1354249793892865 P4: 0.10142043823788026 S4: 3.8852042095736774 A5: 4.3374404341511665 P5: 0.09648417501495586 S5: 3.087692781968756
True,1.087245887147418,2.1815124157597556,-1.0,-1.0,-1.0,0.58, A0: 4.073343227238424 P0: 0.09893172424829305 S0: 2.316837917106366 A1: 8.838292229647724 P1: 0.06071253500572584 S1: 5.706903383873571 A2: 2.208213456749836 P2: 0.08278996353008616 S2: 2.9685761096149146 A3: 2.190368154879286 P3: 0.09266583893654211 S3: 5.216809568428768 A4: 9.186523989564844 P4: 0.11989744690723385 S4: 5.268012932599567 A5: 10.405943159401613 P5: 0.06744532315093922 S5: 2.6149422334538848
True,1.350977732594937,2.762058907727358,-1.0,-1.0,-1.0,-1.0, A0: 11.21256347183838 P0: 0.10382846053425217 S0: 4.255106165297557 A1: 6.209957135973495 P1: 0.0833815309012974 S1: 3.1577576659770212 A2: 8.366198543842179 P2: 0.0918566012278458 S2: 4.8241581628678825 A3: 8.128487105532441 P3: 0.07239903373396926 S3: 1.5402709225051536 A4: 8.85084995398232 P4: 0.10540042108956295 S4: 2.4555190069707473 A5: 4.759714102071527 P5: 0.08047881381151742 S5: 5.6691538712729574
False,8.032571347205842,13.795880250841549,5.2,3.7800000000000002,3.06,2.64, A0: 1.8694190134353823 P0: 0.09863213897647116 S0: 0.16650693319542964 A1: 8.585392438704506 P1: 0.0842256765360247 S1: 4.421642342946593 A2: 2.5007223684846815 P2: 0.10189626292399935 S2: 2.3939279602310917 A3: 0.7974631621663346 P3: 0.08615388433490334 S3: 5.246345856538368 A4: 3.0369017969227006 P4: 0.10062931551839878 S4: 1.8650893647610334 A5: 5.038673630434998 P5: 0.1067521712097696 S5: 5.07231063530332
True,2.1029110382401655,4.178143791989441,-1.0,-1.0,0.84,0.78, A0: 7.241120000767302 P0: 0.06210158642410934 S0: 6.157365478136004 A1: 6.755754775310716 P1: 0.11029170702765252 S1: 4.190398756300036 A2: 11.518835859233509 P2: 0.10281064881503889 S2: 3.044889018842854 A3: 12.536230454659272 P3: 0.10799417903038822 S3: 1.1372501980406102 A4: 11.073057782821188 P4: 0.06302131723732475 S4: 5.3663594911109325 A5: 0.17485733864984143 P5: 0.10958818445563202 S5: 0.6535023035075778
False,17.86103535268762,29.051337437663392,13.26,12.66,10.76,0.9400000000000001, A0: 7.816620080614835 P0: 0.10465725951078136 S0: 0.7002028770139809 A1: 1.5220671039571934 P1: 0.1097518926468201 S1: 5.001605653691449 A2: 3.490542202412977 P2: 0.06840178945985737 S2: 1.4088207030734037 A3: 2.073038774299128 P3: 0.11187547566277176 S3: 0.08174025324547961 A4: 1.0367090475373248 P4: 0.11977445391652844 S4: 0.41398123134099934 A5: 2.8211386557924527 P5: 0.10707155063570416 S5: 2.961389788180604
True,2.4961054587650033,5.0503692896452606,-1.0,-1.0,1.08,0.9400000000000001, A0: 9.328832825030482 P0: 0.09453984820678751 S0: 1.2398991752755788 A1: 10.556714934939972 P1: 0.06792651439433664 S1: 0.4984325858040188 A2: 10.702660896451473 P2: 0.06163767901600979 S2: 2.2164622664384837 A3: 11.085129464432978 P3: 0.08251647440222819 S3: 0.26356597593673287 A4: 11.792441976975445 P4: 0.11858466622465451 S4: 1.6769183139583896 A5: 11.967544136885724 P5: 0.09699151495990256 S5: 0.06975346355993516
True,1.7771067871403092,3.3792452545213223,-1.0,1.06,1.0,0.78, A0: 4.37567777675874 P0: 0.10180522716639648 S0: 2.3989261015763943 A1: 4.356531345929276 P1: 0.10281934158574403 S1: 5.683197231052994 A2: 7.202527884451481 P2: 0.08597673998009084 S2: 1.27358532077931 A3: 2.6192093791952393 P3: 0.07455044555849856 S3: 1.888125533002933 A4: 2.695295489362282 P4: 0.06698197954093475 S4: 4.700239264355093 A5: 12.296918058017589 P5: 0.09353644382530579 S5: 6.257848478036656
False,7.487761955077986,12.918925212825064,3.96,1.12,1.02,0.9, A0: 7.962129674268834 P0: 0.08047486941663673 S0: 1.1859580834790713 A1: 2.7825743350435452 P1: 0.09809989174918596 S1: 5.055409216241963 A2: 6.100991215259464 P2: 0.08003686440083797 S2: 6.064092773395998 A3: 7.844888537733288 P3: 0.09284578562191398 S3: 3.76236069796171 A4: 5.59537973923372 P4: 0.07082665367278504 S4: 6.157852281451357 A5: 6.951598951212676 P5: 0.10008716272138446 S5: 5.154640597743564
True,1.6106544697450575,3.127965336382917,-1.0,-1.0,0.8200000000000001,0.8200000000000001, A0: 2.888774013762291 P0: 0.0706376235447973 S0: 4.846687346226919 A1: 11.311372295229162 P1: 0.06804566955179658 S1: 1.1903647538848328 A2: 3.498070477380622 P2: 0.07281527729773855 S2: 0.6643658908795003 A3: 6.294767856219284 P3: 0.10973602120770627 S3: 3.0759468139979025 A4: 10.387043718606554 P4: 0.10237851759643941 S4: 4.290077993658251 A5: 3.6669925008278015 P5: 0.08859552471552794 S5: 0.05955915596853663
False,34.63290019981788,56.14118796540799,-1.0,18.88,18.38,0.9400000000000001, A0: 5.975468122540551 P0: 0.07152430405009642 S0: 3.669347556288306 A1: 1.9118688576486182 P1: 0.11582941093519697 S1: 0.7297630146253196 A2: 9.063529272705052 P2: 0.06870340009003754 S2: 1.8212421324297543 A3: 4.515507336895196 P3: 0.07815948111852593 S3: 1.8322450643031618 A4: 4.844430408179167 P4: 0.10721540635395999 S4: 0.05901368731419183 A5: 11.078754279667312 P5: 0.08413366042691647 S5: 1.0707060794410175
True,2.814319557576656,5.017224616967544,-1.0,-1.0,0.96,0.88, A0: 11.222479080277337 P0: 0.11916315669499161 S0: 1.6813132317897208 A1: 0.47531076130893646 P1: 0.08166877465575317 S1: 3.2579235017719186 A2: 8.601259808714918 P2: 0.08551915935271165 S2: 1.8264699097304529 A3: 10.585862722819618 P3: 0.08378889181819414 S3: 3.8221281658343527 A4: 2.9824469367352178 P4: 0.09901748347934736 S4: 1.911749490257837 A5: 9.036129881734606 P5: 0.11724441557994489 S5: 1.0426127944053205
