Fail,avgErr,avgMaxErr,less5cmErrTime,less10cmErrTime,less15cmErrTime,less20cmErrTime
False,5.198132585371696,8.925848744625345,2.38,0.8200000000000001,0.76,0.74
False,5.097774354559133,9.0155623723153,1.82,1.02,0.9400000000000001,0.88
False,4.85589006659974,8.30340792421245,1.86,0.84,0.74,0.7000000000000001
False,5.284911346390736,9.111853965254411,1.8800000000000001,1.02,0.88,0.84
False,4.944959726520864,8.377211149934071,1.94,0.84,0.76,0.7000000000000001
False,5.0181739749946175,8.393433752373307,2.08,0.8200000000000001,0.8,0.74
False,4.933275421244723,8.3414334712561,1.9000000000000001,0.8,0.78,0.72
False,4.843519788246873,8.143543857759582,0.86,0.8200000000000001,0.74,0.72
False,5.203199017514749,9.206596968709892,1.92,1.02,0.9400000000000001,0.86
False,5.1414162136359485,8.774635420789576,2.32,0.8200000000000001,0.74,0.72
False,4.9124338434417005,8.339855040599513,1.92,0.8200000000000001,0.72,0.7000000000000001
False,5.223076557518161,8.79687109281542,1.94,0.9,0.76,0.76
False,4.903908483866561,8.342762849106037,2.2,0.84,0.74,0.72
False,5.18031590204282,8.640407787891299,1.22,1.1400000000000001,0.98,0.9
False,4.881074023377611,8.260225966309667,1.04,0.88,0.8,0.8
False,4.948205046013392,8.30441827403896,1.1,0.98,0.9,0.8
False,5.300919477378157,8.949257227587589,1.84,0.96,0.88,0.84
False,5.056881419443206,8.756862425499664,1.56,0.98,0.88,0.8200000000000001
False,5.1016084355902915,8.649583577533717,2.24,0.8200000000000001,0.8200000000000001,0.7000000000000001
False,4.96812757380506,8.43733878099625,2.12,0.8,0.8,0.7000000000000001
False,4.82820525986226,8.212173375929696,1.84,0.8,0.78,0.74
False,5.140403525832895,8.735868562617664,0.92,0.8200000000000001,0.76,0.72
False,5.277676277751697,9.166959074058196,1.58,0.88,0.86,0.8200000000000001
False,5.061508375588302,8.603826595228286,2.2600000000000002,0.96,0.86,0.84
False,5.0328420455187075,8.540736234954988,0.86,0.8200000000000001,0.76,0.74
False,5.287738792313678,9.084310856263977,2.56,0.78,0.76,0.74
False,5.310273461789321,9.064784286956543,2.48,0.8200000000000001,0.78,0.74
False,4.851187127312438,8.251289322336946,1.9000000000000001,0.8,0.76,0.72
False,5.095136978716683,8.603894953278225,1.06,0.9400000000000001,0.88,0.78
False,4.926974983136136,8.436918569651791,1.82,0.8200000000000001,0.74,0.74
False,5.034643895802733,8.464208772930151,1.98,0.9,0.8200000000000001,0.76
False,4.943430314595365,8.538546191734202,2.06,0.8200000000000001,0.8,0.74
False,4.9812775730736805,8.515336226882377,2.0,0.8,0.78,0.74
False,5.073188082471541,8.614159013842036,2.02,0.8,0.74,0.7000000000000001
False,5.1322365825144525,8.87513397176805,1.98,1.0,0.84,0.8200000000000001
False,4.753358170800284,8.059021377758281,1.72,0.74,0.74,0.66
False,5.28058354599589,9.167889634941206,2.36,0.9,0.84,0.78
False,5.235578682920405,9.076645063136553,2.06,0.92,0.84,0.78
False,4.811376646820943,8.173701072421466,1.56,0.8200000000000001,0.8,0.74
False,4.795628370500735,8.332437246700723,1.98,0.76,0.74,0.68
False,5.554227481858949,9.693083407597017,2.06,1.04,0.98,0.84
False,5.270374420340103,9.042990131489589,2.3000000000000003,0.8,0.76,0.74
False,5.3628723985544235,9.147596769794609,1.92,1.04,0.8200000000000001,0.78
False,4.977458885697551,8.3637396466267,1.16,0.88,0.8200000000000001,0.8
False,4.865555582729861,8.1979953663404,0.8200000000000001,0.8200000000000001,0.74,0.72
False,4.933302487126663,8.29767240609291,2.02,0.86,0.8,0.72
False,5.222597142518803,9.25777580132177,2.16,0.9,0.8200000000000001,0.8200000000000001
False,4.820275829125206,8.140100128712124,2.16,0.8200000000000001,0.74,0.72
False,5.1040608072962295,9.005492800385268,1.96,0.88,0.8200000000000001,0.8200000000000001
False,5.010597480488413,8.550910950773455,1.96,0.88,0.8,0.76
False,4.667305570404894,7.90819224790676,1.56,0.76,0.72,0.7000000000000001
False,5.096441426644562,8.729419088670529,1.1400000000000001,1.02,0.9,0.84
False,5.024900699836296,8.580412442771085,1.96,0.92,0.8200000000000001,0.8
False,4.82483113613896,8.07478167732063,1.72,0.86,0.8,0.72
False,4.99401060691092,8.6342023609289,2.1,0.8200000000000001,0.8,0.74
False,5.0029280070272675,8.443660273467309,1.94,0.86,0.8,0.76
False,4.952228536563598,8.423132742067928,1.12,0.88,0.8,0.76
False,4.93345643432708,8.421927255739728,1.04,0.88,0.8200000000000001,0.74
False,4.763603144720381,8.054067229116386,1.08,0.88,0.8,0.8
False,5.01723527335164,8.574164557787837,2.22,0.86,0.78,0.74
False,5.165940244132739,9.022549760008447,1.6400000000000001,0.9,0.8,0.8
False,5.235945977397802,8.872485677671904,1.06,0.9400000000000001,0.88,0.8200000000000001
False,5.154549975265854,8.877511043397696,1.84,0.96,0.84,0.78
False,4.931369231571443,8.42802127769323,2.0,0.8200000000000001,0.76,0.7000000000000001
False,4.957152377098149,8.286383519785907,0.98,0.9400000000000001,0.84,0.78
False,5.0768862764848075,8.726986565845632,1.96,0.78,0.76,0.74
False,5.101082720027249,8.659091763210983,2.24,0.86,0.78,0.72
False,4.989818770596851,8.7379581115522,2.12,0.86,0.8,0.74
False,4.758456293346102,7.850390525509672,1.0,0.86,0.8,0.74
False,4.764134500731788,8.056482911759831,0.9400000000000001,0.88,0.74,0.68
False,5.174784531252918,8.699690162244345,1.28,0.96,0.92,0.84
False,5.474937849786674,9.626527860370084,2.44,1.98,0.88,0.8
False,5.456957050976443,9.67125268712049,2.1,1.76,0.96,0.88
False,5.200815471100595,8.875156704400995,1.46,1.18,1.0,0.88
False,5.006489237216664,8.414034397475898,1.96,0.8200000000000001,0.78,0.72
False,5.102708647253173,8.50600785774123,1.82,0.88,0.8,0.76
False,5.079477117419939,8.545774792321698,0.9400000000000001,0.88,0.8,0.72
False,5.267067382111701,8.970371978137921,1.96,0.84,0.8,0.76
False,4.948577384330093,8.467821588342076,1.98,0.8,0.76,0.68
False,5.0572739877654564,8.782043839173342,1.78,1.0,0.88,0.8200000000000001
False,5.0474647456310295,8.593115827838561,2.04,0.8200000000000001,0.74,0.66
False,4.838094452626464,8.352112803976652,1.9000000000000001,0.88,0.78,0.76
False,5.402488034722263,9.202641255813104,1.86,0.9,0.8200000000000001,0.78
False,5.690306960996239,9.88108998147238,0.98,0.88,0.84,0.8200000000000001
False,5.29599918027888,9.001669334692245,1.94,0.9,0.88,0.88
False,4.926410860241487,8.316769285222383,0.8200000000000001,0.8,0.72,0.7000000000000001
False,5.159638145354719,8.803603085989328,2.16,0.92,0.8,0.76
False,4.732110802243912,8.079571700467945,1.8800000000000001,0.8,0.74,0.7000000000000001
False,5.338680045330436,9.084044255340995,1.82,1.02,0.9400000000000001,0.84
False,4.764796806028772,8.008473115972908,1.0,0.84,0.78,0.72
False,4.921520743311829,8.334754871136534,1.96,0.84,0.74,0.72
False,4.969908215066615,8.59860482425811,2.32,0.84,0.78,0.76
False,5.126634238543338,8.58592603002537,1.34,1.06,0.92,0.8200000000000001
False,4.879444309795731,8.160329993087812,1.06,0.9400000000000001,0.8,0.76
False,5.4180150566668015,9.44425216308494,2.24,1.0,0.9,0.8200000000000001
False,4.95759554677386,8.440406435153257,1.82,0.8200000000000001,0.78,0.72
False,5.081921989427646,8.782386337418888,1.78,0.88,0.8200000000000001,0.76
False,5.100217906167224,8.64716465241871,1.9000000000000001,0.9,0.8,0.74
False,5.232308649119266,9.048852717459328,2.1,0.84,0.78,0.74
False,4.864061739905013,8.108040151899129,2.14,0.78,0.72,0.66
False,5.312575904255869,9.513160230248682,2.2800000000000002,1.1400000000000001,0.92,0.86
False,5.247986825072205,9.13526623275443,2.2,0.84,0.76,0.72
False,4.930951177963717,8.459416448493506,2.0,0.86,0.8200000000000001,0.76
False,5.096141519594398,8.584045496794376,1.12,0.9,0.86,0.78
False,5.124648166132008,8.866702799371838,2.0,0.86,0.8200000000000001,0.78
False,5.084092274998587,8.717630622921622,2.36,0.76,0.74,0.7000000000000001
False,5.141454617285688,8.669150502665476,1.78,1.02,0.88,0.8
False,4.8987132998482075,8.245951080998928,1.78,0.84,0.76,0.72
False,4.83991522227456,8.17492991296746,2.2600000000000002,0.8200000000000001,0.76,0.72
False,4.791985878952019,8.18547207767118,2.02,0.8,0.72,0.66
False,5.0106524972773805,8.538001530298159,1.1,1.0,0.88,0.8200000000000001
False,5.197623128824175,8.855029220873464,1.98,0.86,0.78,0.78
False,5.0075633575123355,8.480774728962103,2.04,0.8,0.72,0.68
False,5.209686068960579,8.777458455991198,1.3,1.1,0.92,0.86
False,4.980884465555812,8.41930801123861,1.0,0.88,0.8,0.78
False,5.248371485837906,9.003405319873215,2.16,0.8200000000000001,0.78,0.74
False,5.1685472884189485,8.892158666724681,1.84,0.96,0.88,0.8200000000000001
False,4.897728421913811,8.31305953303564,2.1,0.78,0.76,0.72
False,4.8893456380506,8.330952369130298,1.98,0.86,0.74,0.7000000000000001
False,5.147753261293744,8.710291781334051,0.9,0.84,0.8,0.74
False,5.162168227481858,8.882011048680763,2.16,0.92,0.8200000000000001,0.78
False,4.929128436326736,8.475333617011703,0.9,0.8200000000000001,0.78,0.74
False,5.066050943936884,8.522330144228329,1.8800000000000001,0.96,0.84,0.76
False,5.016343309349594,8.569508417440714,1.98,0.84,0.78,0.76
False,5.096925423534569,8.636504857694447,1.84,0.96,0.86,0.8
False,4.909127041947212,8.35066575551462,0.96,0.8200000000000001,0.78,0.72
False,4.996768268152388,8.587779816422962,0.96,0.86,0.8200000000000001,0.72
False,4.729403558123289,7.930631663855739,1.7,0.8200000000000001,0.78,0.74
False,4.914942024596679,8.388736908037343,1.94,0.76,0.76,0.68
False,4.918229863930673,8.40187633145459,1.18,0.92,0.8200000000000001,0.76
False,4.838679943854226,8.479857218038948,1.76,0.9400000000000001,0.88,0.8200000000000001
False,5.148607134031039,8.751880639901309,0.8200000000000001,0.8200000000000001,0.78,0.72
False,5.433133826314401,9.202791596620063,1.28,1.12,1.02,0.9
False,5.431857078941873,9.30315122173402,2.2800000000000002,0.92,0.86,0.78
False,5.012751665596409,8.544548679947098,1.94,0.88,0.84,0.72
False,5.190204487593847,8.781907396207034,1.28,1.02,0.9400000000000001,0.84
False,5.13770576945565,8.764531469128766,1.6400000000000001,0.9,0.84,0.8
False,4.870990219099133,8.211193441867072,1.0,0.9,0.86,0.78
False,4.885383024499024,8.194798968554991,1.92,0.74,0.72,0.68
False,4.935438105895411,8.302256319290686,0.88,0.8,0.74,0.7000000000000001
False,5.130419798555598,8.87817464612979,2.16,0.86,0.78,0.76
False,5.025858890897181,8.616842157250872,1.8800000000000001,0.84,0.78,0.72
False,5.199654588769886,8.73058039300795,1.72,0.92,0.8200000000000001,0.8
False,5.177981352993459,8.788478040074457,0.88,0.8200000000000001,0.78,0.7000000000000001
False,4.906885215088824,8.3327108954183,1.96,0.8,0.74,0.68
False,5.080477961155292,8.544666891825669,0.92,0.88,0.8,0.8
False,4.846793006325333,8.108190360714142,1.84,0.8200000000000001,0.74,0.7000000000000001
False,4.938939020979607,8.426182777064074,1.6400000000000001,0.9,0.86,0.8200000000000001
False,5.338550691402285,9.420309004518812,2.24,1.0,0.92,0.84
False,5.258260702719632,8.887028920528206,1.92,0.9,0.84,0.78
False,5.143979495932489,8.78827401504751,2.04,0.8,0.76,0.72
False,5.186907582285534,8.708202053830195,1.02,1.0,0.9,0.84
False,5.085856972270177,8.712138093868306,2.02,0.88,0.8,0.78
False,5.057737613645525,8.84236786557715,1.48,0.9400000000000001,0.86,0.86
False,5.144375445727627,8.834576080744474,0.9,0.86,0.76,0.74
False,5.0776990626332035,8.641141949298964,1.54,0.92,0.84,0.8200000000000001
False,5.050638354661485,8.486810013320724,0.96,0.9,0.8200000000000001,0.78
False,4.874018735080845,8.18111668514273,0.96,0.88,0.8,0.76
False,5.049337221286245,8.690180340851553,2.18,1.04,0.86,0.78
False,5.128916719430155,8.821532970029548,1.78,0.8,0.78,0.78
False,4.883123764516966,8.14140641393336,1.0,0.88,0.8,0.76
False,5.204359789989683,8.897573427294263,2.0,0.9,0.88,0.8200000000000001
False,5.227736360392028,8.687593672704613,1.26,1.06,0.9400000000000001,0.8200000000000001
False,5.097925884527836,8.63052623382472,0.86,0.78,0.74,0.72
False,5.203429304800144,8.788294624684891,0.92,0.8200000000000001,0.76,0.74
False,4.972444729638715,8.338045327038415,1.0,0.88,0.8,0.76
False,4.644879351786296,7.74533808212225,1.6600000000000001,0.74,0.7000000000000001,0.66
False,5.261260695597314,8.960391575025959,2.3000000000000003,0.8,0.78,0.72
False,4.7692816773556,8.012616533554118,0.96,0.8200000000000001,0.76,0.72
False,4.830659148011167,8.255788133543941,1.92,0.8,0.76,0.76
False,5.315664887963585,9.057934327970711,2.18,1.06,0.9400000000000001,0.86
False,4.685707036979807,7.954472179511028,1.74,0.8,0.76,0.7000000000000001
False,4.819397757566295,8.23043733885146,0.9400000000000001,0.92,0.84,0.78
False,5.036505418414457,8.645959794221897,1.82,1.02,0.9400000000000001,0.86
False,4.809381425443369,8.11692869901989,0.96,0.84,0.76,0.72
False,5.154198063376891,8.696044935957953,1.3800000000000001,1.04,0.9400000000000001,0.84
False,4.920307185635423,8.22208582801741,1.1,0.96,0.84,0.8200000000000001
False,5.255735983133405,8.71347938328204,1.34,1.16,1.0,0.96
False,4.810372208496868,8.159327977159672,1.86,0.84,0.8,0.7000000000000001
False,5.113469414178099,8.687683931262448,1.04,0.8200000000000001,0.8,0.78
False,5.10193002037442,8.72481914676105,1.98,0.78,0.76,0.68
False,4.978733365913783,8.329576871637501,0.9400000000000001,0.84,0.8,0.74
False,5.079391118481744,8.859261663317037,1.7,1.02,0.88,0.86
False,5.006580002618898,8.73707610567579,1.7,0.96,0.88,0.78
False,4.81315023915751,8.163603345788058,1.78,0.8200000000000001,0.78,0.72
False,5.166671956916062,8.704352978126407,1.04,0.92,0.8200000000000001,0.78
False,4.833230073198131,8.071754382489706,1.72,0.9400000000000001,0.8200000000000001,0.78
False,4.869294551404421,8.397026377750501,1.84,0.8,0.72,0.7000000000000001
False,4.887523304437587,8.217252753993236,2.16,0.86,0.8,0.74
False,5.150414976073356,8.724365650619056,1.76,0.98,0.9400000000000001,0.84
False,5.012607155193351,8.602165761356986,2.14,0.8200000000000001,0.76,0.7000000000000001
False,4.831691576087171,8.231744995134907,1.96,0.84,0.8,0.74
False,4.818404524410954,8.158098585381268,1.68,0.8200000000000001,0.78,0.76
False,4.863030456135644,8.185276240892184,1.6400000000000001,0.96,0.88,0.76
False,4.820721791882359,8.132399225662224,1.2,0.9,0.86,0.78
False,4.9584800400445666,8.26257253306129,1.16,0.9,0.8,0.76
False,5.217022008461623,8.926293327069823,2.04,0.86,0.86,0.78
False,4.976674010803673,8.670218707421498,2.04,0.86,0.78,0.74
False,5.11126218328549,8.751065205314575,2.04,0.98,0.84,0.76
False,4.7630946801491065,8.025209106716096,0.8200000000000001,0.78,0.7000000000000001,0.68
False,5.224138394631848,8.83196131364126,2.2800000000000002,0.8200000000000001,0.8,0.74
False,4.865972992260016,8.30740824547918,1.8800000000000001,0.76,0.68,0.64
False,5.202160608655429,9.128624846768945,2.18,0.9,0.8,0.74
False,5.120072878502167,8.619272229322107,1.84,1.0,0.88,0.76
False,4.900534066142527,8.568514427007752,2.0,0.8,0.8,0.76
False,4.992283061524633,8.420362925220083,1.94,1.02,0.9,0.78
False,5.093187893135021,8.632665958050984,1.94,0.96,0.8200000000000001,0.8
False,4.995638550229498,8.54735701663648,0.92,0.86,0.8,0.76
False,5.018592045344665,8.574803573644513,1.24,1.06,0.9400000000000001,0.86
False,5.0912672389721445,8.632277987049704,1.1400000000000001,1.02,0.88,0.86
False,4.835765935451649,8.316630692957839,1.78,0.86,0.8,0.76
False,5.079594028557945,8.637479300500459,2.2800000000000002,0.8200000000000001,0.76,0.72
False,5.325324314300953,9.090499469303623,1.86,0.9,0.88,0.76
False,5.118682260940571,8.669491738732376,2.1,0.84,0.8,0.78
False,4.943483108860993,8.292460259335646,2.02,0.8200000000000001,0.72,0.68
False,5.117629598404226,8.79923556367232,2.0,0.88,0.84,0.8200000000000001
False,4.798697160868568,8.138051018184088,1.1400000000000001,0.9400000000000001,0.84,0.78
False,4.9163444351705055,8.266254961368142,1.02,0.88,0.8200000000000001,0.76
False,5.225403644000059,8.900036993284502,0.9,0.8,0.78,0.74
False,5.430099696058645,9.286904605393003,1.12,1.02,0.9400000000000001,0.86
False,4.967608381528725,8.322283910585256,1.8,0.84,0.8,0.72
False,5.100623138890316,8.666650620393948,2.06,0.84,0.78,0.74
False,4.942663535491555,8.526813751413169,1.86,0.84,0.78,0.72
False,5.036602006748425,8.42929104594414,1.08,0.96,0.9,0.84
False,4.9682332960771864,8.640949447296807,1.84,1.52,0.9,0.8200000000000001
False,5.345479709599267,9.1621973636096,1.94,0.86,0.8,0.76
False,5.060459945848067,8.588562868022557,1.74,0.9400000000000001,0.84,0.78
False,5.068561221560925,8.774885367171922,2.1,0.86,0.76,0.72
False,5.103839775099171,8.657217663982166,1.72,0.8200000000000001,0.74,0.7000000000000001
False,5.013087426507315,8.480036575121611,2.0,0.8,0.76,0.74
False,5.200423247513296,8.789084057151552,2.2,0.92,0.86,0.8200000000000001
False,5.061460869888388,8.554255128609865,0.9400000000000001,0.86,0.78,0.72
False,5.015176991824169,8.508228638366958,1.86,0.78,0.74,0.72
False,4.974219207970498,8.57215293170439,0.9,0.84,0.76,0.74
False,5.146484254901992,8.760974435982602,1.22,1.0,0.86,0.84
False,5.050317737181296,8.629942512407467,1.86,0.8200000000000001,0.76,0.74
False,5.1943600958158,8.815253489401037,1.2,1.04,0.9,0.86
False,4.853966905036806,8.263784147704644,1.96,0.8,0.74,0.7000000000000001
False,5.053523079999929,8.465974563907226,1.9000000000000001,0.8,0.74,0.7000000000000001
False,5.1607266343848845,8.932058948839627,1.7,1.1400000000000001,0.96,0.8200000000000001
False,5.017720175603814,8.58914585746955,2.0,0.9,0.84,0.78
False,5.097815247795509,8.583355071896666,0.88,0.88,0.76,0.7000000000000001
False,5.067379961260633,8.638368522782155,2.02,0.84,0.8200000000000001,0.72
False,4.995335901647217,8.33791789674032,1.78,0.9,0.8,0.76
False,5.2991598754943965,9.13045936819058,1.94,0.88,0.86,0.8
False,5.401314448956416,9.22477479610245,1.3,1.06,0.9400000000000001,0.9
False,5.040040198682162,8.442961327680546,0.96,0.86,0.8,0.76
False,5.046461311868407,8.476344017701974,2.02,0.88,0.8200000000000001,0.78
False,5.039227774425914,8.521019610057897,2.14,0.76,0.74,0.66
False,5.108788289085023,8.88528882881891,2.08,0.9,0.8200000000000001,0.76
False,5.616201291820109,10.075638381738086,2.22,1.9000000000000001,1.06,0.9400000000000001
False,5.090349267080993,8.68224154824617,1.84,0.86,0.74,0.74
False,5.202603753918723,8.773034034703013,2.24,0.8,0.76,0.72
False,5.380453981950411,9.375384304920065,2.16,0.8,0.78,0.76
False,4.7454501663043445,7.985527556427246,1.62,0.74,0.7000000000000001,0.68
False,4.851096594122497,8.087717545471373,1.04,0.88,0.8,0.72
False,4.954120457983473,8.530261426956201,1.8800000000000001,0.92,0.88,0.8200000000000001
False,5.150647855598839,8.648523644611183,1.16,0.92,0.8200000000000001,0.8200000000000001
False,4.8990595316346255,8.16023501028711,0.84,0.76,0.68,0.68
False,5.209310447046698,9.108771833159029,1.32,1.02,0.9,0.88
False,4.922164487929989,8.548897146354696,1.6400000000000001,1.0,0.84,0.8
False,4.775264232927594,8.027674444055693,0.86,0.76,0.76,0.68
False,4.770719311137528,8.043242922807167,1.0,0.84,0.78,0.72
False,5.252895163950282,9.082030168233132,2.2600000000000002,0.9,0.8,0.74
False,5.005276093617266,8.454374410205924,0.86,0.84,0.78,0.78
False,4.616707967089614,7.756542235419996,0.92,0.88,0.78,0.72
False,4.746359621872962,8.013197994618068,0.86,0.84,0.76,0.7000000000000001
False,5.07862769601884,8.61115670494466,2.08,0.76,0.74,0.7000000000000001
False,5.2919011434708,9.071044823106046,2.08,0.88,0.8200000000000001,0.78
False,5.0297142594380855,8.598270368097271,0.92,0.78,0.76,0.72
False,4.949648284521368,8.280669793251933,1.78,0.84,0.78,0.72
False,5.1638734237633015,8.823648980564819,2.32,0.86,0.8,0.76
False,5.0449935241260295,8.584937605370417,1.92,0.78,0.78,0.72
False,5.171721286816958,8.776349891106953,2.04,0.88,0.84,0.76
False,5.107162342346362,8.755325003292642,2.08,0.84,0.78,0.76
False,5.2230086321681055,9.124162031221513,2.46,0.8200000000000001,0.78,0.76
False,4.978212879138492,8.593061358079773,1.96,1.72,0.8,0.76
False,5.214738009451098,8.907242190922513,2.04,0.8200000000000001,0.76,0.74
False,4.97677070725259,8.642829566196678,1.8800000000000001,1.04,0.8,0.74
False,5.09369618079562,8.946509404199993,2.2,0.98,0.86,0.84
False,4.894562292483738,8.265819157218395,1.68,0.84,0.8,0.74
False,5.15204425845962,8.759028956443462,1.9000000000000001,0.9,0.8200000000000001,0.78
False,5.002589655233038,8.494282085693653,1.1400000000000001,0.92,0.8200000000000001,0.74
False,5.126998447039684,8.977157174986942,2.06,0.98,0.8200000000000001,0.78
False,4.85860906209962,8.262838177441886,1.12,0.92,0.8,0.74
False,5.1937955937600755,8.958739662624621,2.08,0.86,0.78,0.74
False,5.132661248239566,8.61044076471892,2.0,0.88,0.8,0.72
False,5.115040870069578,8.799994003148639,2.0,0.98,0.86,0.84
False,4.953719390890958,8.51937657338155,0.9400000000000001,0.78,0.74,0.72
False,4.79877301185052,8.18153243423111,1.86,0.8200000000000001,0.76,0.74
False,4.875282296473339,8.295813557668867,0.96,0.86,0.76,0.74
False,4.878029313324545,8.319748148387747,1.92,0.76,0.68,0.66
False,5.012424919004932,8.564930448493717,1.86,0.8,0.76,0.72
False,5.11509615750914,8.518526507360574,1.4000000000000001,1.1,0.98,0.84
False,5.13985026446576,8.645894513936456,1.18,0.96,0.9400000000000001,0.8200000000000001
False,4.908284295142459,8.333095861216943,1.02,0.86,0.8,0.74
False,5.149950143468999,8.88561751632628,1.86,0.9400000000000001,0.84,0.8200000000000001
False,4.9721908475824295,8.403383778880805,1.76,0.88,0.8200000000000001,0.76
False,5.25708451769104,8.969589261897829,1.84,1.04,0.9,0.8
False,4.799289544513572,8.313048831923961,1.94,0.9,0.8200000000000001,0.76
False,4.770835279690013,8.107409428327866,0.8,0.72,0.68,0.68
False,4.952971878895683,8.41349583611006,1.1,0.9,0.8,0.72
False,5.4314933202277835,9.242755081466225,1.34,1.1400000000000001,1.0,0.92
False,5.28653881040019,8.916670835468423,1.8800000000000001,0.96,0.86,0.8
False,4.737693670344442,7.958487870000798,1.72,0.8200000000000001,0.78,0.7000000000000001
False,5.118954275254249,8.637997291794616,1.82,0.78,0.78,0.72
False,5.28067285981547,9.0887211853955,2.08,0.84,0.8,0.76
False,5.431826043876246,9.283805811005347,2.48,0.8200000000000001,0.74,0.72
False,5.064273976170467,8.434919053538527,1.22,0.92,0.84,0.8
False,4.805563090105931,8.165331987733731,0.96,0.8,0.78,0.74
False,5.041038170818905,8.49625730859567,0.9,0.8200000000000001,0.78,0.74
False,4.974806279548726,8.580185436061269,2.02,0.84,0.78,0.74
False,5.345898143093223,9.402574783013192,2.38,0.88,0.8200000000000001,0.78
False,5.056325598551717,8.52300144207545,2.04,0.98,0.86,0.8
False,5.339019392936363,9.094365778672204,2.22,0.96,0.88,0.86
False,5.137272038203305,8.747537177546217,2.18,0.78,0.74,0.66
False,4.84633806578663,8.248480457575775,1.82,0.84,0.72,0.7000000000000001
False,5.0182053485326925,8.48529578232766,1.82,0.8200000000000001,0.76,0.72
False,4.8359632360898,8.2114697760864,1.72,0.9,0.8200000000000001,0.74
False,5.004819734650915,8.693356979102928,0.88,0.88,0.78,0.76
False,5.183090119592128,8.74837399178546,1.34,1.1400000000000001,1.0,0.92
False,5.083577265494534,8.530827467310163,1.8800000000000001,0.84,0.8,0.76
False,4.872691839270895,8.31811590854747,1.94,0.8200000000000001,0.78,0.72
False,4.824663185936602,8.081596917211886,1.6600000000000001,0.8,0.76,0.7000000000000001
False,5.7305228916147755,9.791060774417682,0.88,0.84,0.76,0.72
False,5.225853916397488,8.97392222903194,2.0,1.0,0.9,0.86
False,5.377692732031206,9.186465763266812,1.62,1.1400000000000001,0.9400000000000001,0.92
False,5.356078435970324,9.367361724753469,1.78,1.06,0.96,0.9
False,5.176642455702481,8.90472859420477,1.8800000000000001,1.4000000000000001,1.06,0.8
False,5.194922019812499,8.904184153379164,2.2,0.9,0.8200000000000001,0.78
False,5.042657901288659,8.529327548609864,0.96,0.8200000000000001,0.8,0.76
False,4.936260579251886,8.332013459666582,1.94,0.9,0.78,0.76
False,4.970789520674908,8.381965094091731,0.88,0.8,0.74,0.68
False,5.104409604729265,8.59661829986609,0.96,0.9,0.84,0.8
False,4.914585012438813,8.421070078257006,0.86,0.8,0.74,0.7000000000000001
False,4.881703416502012,8.580205019595091,2.16,0.86,0.78,0.74
False,4.796046972615163,8.104051623080837,0.98,0.86,0.76,0.74
False,5.103452214097777,8.601758768831413,2.08,0.84,0.8200000000000001,0.72
False,4.978379553212747,8.40742429506868,2.0,0.8,0.78,0.72
False,4.903268044120064,8.173722450917902,0.88,0.76,0.72,0.7000000000000001
False,4.911299230888609,8.370546488539663,1.9000000000000001,0.86,0.8,0.7000000000000001
False,5.136808255465325,9.029431740840986,2.24,0.86,0.8200000000000001,0.78
False,4.934269393698616,8.221178030478983,1.76,0.78,0.74,0.68
False,4.89366965614943,8.23144919204667,0.96,0.96,0.9,0.8200000000000001
False,5.451777217790732,9.882603869538865,1.68,1.3,1.06,0.9400000000000001
False,4.940509935883918,8.34552803686529,0.9400000000000001,0.84,0.8,0.76
False,5.622720850725035,9.965562121373356,1.7,1.2,0.88,0.88
False,5.237514594511735,8.976428231118415,1.34,0.96,0.88,0.84
False,4.910932053854854,8.288203473860223,1.9000000000000001,0.8200000000000001,0.78,0.74
False,5.172450316720479,8.836643219164417,2.14,0.8,0.76,0.74
False,5.362835837899254,9.163442024218725,1.22,1.06,0.92,0.88
False,5.145637783897385,8.799347454647496,2.3000000000000003,0.86,0.8,0.74
False,4.985835725818449,8.508591677105091,1.7,0.78,0.74,0.72
False,5.158901240287108,8.863010508972145,2.16,0.88,0.76,0.72
False,5.082763385658908,8.740693311900305,1.8,0.84,0.76,0.76
False,4.876159755166915,8.339714999602716,1.02,0.8200000000000001,0.8,0.74
False,5.198588144293013,8.905028701783747,1.8800000000000001,0.86,0.8200000000000001,0.74
False,5.012347279319413,8.379280841642736,1.7,0.84,0.84,0.72
False,4.9005462595902785,8.54023467231928,1.9000000000000001,0.8200000000000001,0.76,0.76
False,4.927973534723229,8.383708820918484,2.16,0.78,0.76,0.7000000000000001
False,5.264826326414012,9.052782744247981,1.92,0.86,0.78,0.74
False,4.972135086391197,8.439253114699111,2.0,0.74,0.74,0.72
False,4.906390395218165,8.303720424234331,1.58,0.92,0.8,0.76
False,5.361861253560983,9.195159710376258,1.1,0.98,0.9,0.8200000000000001
False,5.096444273319176,8.855977886260904,2.14,0.86,0.8,0.72
False,4.962666784292672,8.435571388137618,1.76,1.0,0.84,0.76
False,5.3005828469758445,9.170254727807958,2.22,0.86,0.8200000000000001,0.76
False,5.078262725593152,8.564067230482788,2.14,0.78,0.72,0.68
False,5.115746795243108,8.958796280799172,1.94,0.96,0.88,0.86
False,5.298970113374959,9.146232673349454,1.84,1.08,0.9400000000000001,0.88
False,4.765077254332374,8.021017002669062,0.8200000000000001,0.76,0.76,0.72
False,5.292212494137615,8.878413610197695,2.08,0.84,0.8200000000000001,0.76
False,4.931068801029006,8.336071997247684,1.02,0.86,0.8200000000000001,0.76
