8.552738831916072426e-01,1.888765579269730654e+00,1.075111315563340275e+00,5.291589969520109626e-01,5.908229292737432470e-01,-7.288931619701659592e-01,5.846977929797945173e-01,-2.746632430398100233e+00,1.415283566991801578e+00,2.964548407259774088e+00,1.315333124462396475e+00,-1.906947391113249513e+00
8.527828152485339430e-01,1.841573844239681623e+00,1.302998353617590199e+00,5.460445795254798007e-01,5.933371093971928634e-01,-7.155918048866829473e-01,5.847492310242348168e-01,-2.607016935646809586e+00,1.415553946807528884e+00,2.785676634216523340e+00,1.250780662459428649e+00,-1.850686317448192231e+00
8.486712356454617634e-01,1.783141719283701132e+00,1.288936762440299866e+00,5.516799916508952073e-01,5.974823962521242926e-01,-6.945515276176834618e-01,5.848059001695378178e-01,-2.481260886038870517e+00,1.415546819523797017e+00,2.628699467836433712e+00,1.264792032431002688e+00,-1.787708765114476073e+00
8.414837101157394139e-01,1.718976976022771996e+00,1.282264200450129454e+00,5.492241996930462555e-01,6.047084745157302876e-01,-6.690996729538589705e-01,5.848762199197350409e-01,-2.365943096667352030e+00,1.415539001778454153e+00,2.488107510278726231e+00,1.271405207685671002e+00,-1.721265916373333482e+00
8.284999371386566613e-01,1.652365008536558655e+00,1.279231901968843621e+00,5.411482220041849978e-01,6.177368084551091432e-01,-6.414724335415109557e-01,5.849639727190030225e-01,-2.258751805563399273e+00,1.415530351729332281e+00,2.360223202419763133e+00,1.274366577621278696e+00,-1.653512193855596557e+00
8.062920043164782946e-01,1.585298064575211718e+00,1.277852749654736497e+00,5.292758102866415015e-01,6.399966312270324309e-01,-6.131097320895917413e-01,5.850748357295989521e-01,-2.158117848926952576e+00,1.415520644785889459e+00,2.242526724182007491e+00,1.275660121296589899e+00,-1.585873018027316395e+00
7.765799836463470607e-01,1.518990148606431667e+00,1.277208464021218903e+00,5.149160770169189938e-01,6.697693263144522957e-01,-5.849064247236990255e-01,5.852173391477147879e-01,-2.062969976275837780e+00,1.415509523893368815e+00,1.658506671428246371e+00,1.276199938337620576e+00,-1.519278307342949663e+00
5.847157596479393149e-01,1.375239070208071901e+00,1.415078516238987838e+00,4.989958642921674681e-01,5.849149395731336742e-01,-5.573967407769533366e-01,5.854045431169319080e-01,-1.365898757411986963e+00,1.415496546673933098e+00,1.084251357991777631e+00,1.414840239644506781e+00,-1.454319413506021341e+00
5.847879674022875562e-01,1.181162107418756158e+00,1.414955482233072104e+00,4.690421955768773188e-01,5.850358245901202681e-01,-5.308814731945110665e-01,5.857182619279508451e-01,-9.259525781536481759e-01,1.415477306429544724e+00,7.713514726541772504e-01,1.414622941595772065e+00,-1.290485130510234946e+00
5.848833311968421045e-01,9.946172947656028995e-01,1.414790397569887670e+00,4.211887004744570007e-01,5.851977036371541763e-01,-4.909231605793484832e-01,5.861902790557433907e-01,-6.790675679128463926e-01,1.415454842216837372e+00,5.837517093652779820e-01,1.414306006959825668e+00,-1.103573579466157639e+00
5.850133549242897413e-01,8.309574551244409690e-01,1.414561726711268674e+00,3.648754048447950815e-01,5.854213714969058735e-01,-4.411313273906940502e-01,5.869473559413456165e-01,-5.233415624096062757e-01,1.415428392670588842e+00,4.572177103551089417e-01,1.413815672561568482e+00,-9.311242664550469783e-01
5.851978603319957228e-01,6.913192218190786775e-01,1.414232208588284578e+00,3.083556975389925014e-01,5.857426224263952985e-01,-3.885873138408060257e-01,5.882725711820755432e-01,-4.176065935180259814e-01,1.415396958382511006e+00,3.671340002222915899e-01,1.412992543871031126e+00,-7.818499734472981189e-01
5.854734801226521013e-01,5.737407043996896050e-01,1.413732835694236689e+00,2.561499306355861094e-01,5.862272737272677947e-01,-3.380939972096257407e-01,5.909050060979996744e-01,-3.391368213100856011e-01,1.415359207272875119e+00,2.992559749224197319e-01,1.411434303770406018e+00,-6.558984850452285187e-01
5.859143067230628832e-01,4.752955607472948429e-01,1.412924125196017844e+00,2.101504603884611910e-01,5.870069239633743940e-01,-2.921300614717887711e-01,5.972789872242003639e-01,-2.791580250894165616e-01,1.415313333701587517e+00,2.454406498404217984e-01,1.407858483654651049e+00,-5.503883674904050949e-01
5.866893959357543098e-01,3.929912820696399578e-01,1.411489248130491481e+00,1.707216535775488708e-01,5.883748498805773108e-01,-2.515561786453748283e-01,6.190682075689246666e-01,-2.308906245773743038e-01,1.415256844786411339e+00,2.024717752014497663e-01,1.396283979875508896e+00,-4.623496194411886862e-01
5.882556969071166542e-01,3.243563098300867864e-01,1.408580609508205406e+00,1.374660362784965173e-01,5.910809311870540705e-01,-2.163924010860913683e-01,7.537720825622454823e-01,-1.922478200958401828e-01,1.415186232092156882e+00,1.661554636554694042e-01,1.327603605070422965e+00,-3.888157469523187970e-01
5.922078885702474205e-01,2.669775723740936968e-01,1.401299415996600795e+00,1.097040282542485201e-01,5.972243596807869093e-01,-1.862249586765374332e-01,1.158491851734189337e+00,-1.609965440869656206e-01,1.415096473276485467e+00,1.376583980035732679e-01,1.122474173247027363e+00,-3.274631007935102645e-01
6.070157172796575296e-01,2.193254381664511143e-01,1.374841185833892476e+00,8.664961220261169217e-02,6.136187711357959929e-01,-1.605043160287067394e-01,1.133951320910674632e+00,-1.359035071352030499e-01,1.414980382520480529e+00,1.134926936538684927e-01,1.130058474035076532e+00,-2.763006508823746543e-01
7.084101843864548664e-01,1.796683161366852133e-01,1.201856044188161388e+00,6.761519317821651498e-02,6.974571988969711089e-01,-1.386633226434028643e-01,1.131196020084377363e+00,-1.135797507814739760e-01,1.414829013208376507e+00,9.354058504490492254e-02,1.119264055882035702e+00,-2.337030367848598189e-01
8.919840962045184618e-01,1.467165345829437584e-01,8.370106434323072442e-01,5.194821779191283184e-02,9.097322637870796092e-01,-1.201675062294960128e-01,1.122631271342146908e+00,-9.600374860189475612e-02,1.414652393678221376e+00,7.640113453263097654e-02,1.092631164065910765e+00,-1.979276122959596762e-01
8.755015814237088190e-01,1.192678559428959062e-01,8.811467060716019484e-01,3.908756644888544685e-02,9.128342614489954876e-01,-1.044788781522791865e-01,1.100344662646119298e+00,-8.047590178791974580e-02,1.414483726661413865e+00,6.272158334545085978e-02,1.073103256401927164e+00,-1.680513311151514699e-01
8.774124968425911497e-01,9.653415733097503448e-02,8.921094024250042498e-01,2.854827017512384657e-02,9.434897842090907982e-01,-9.117817586845333722e-02,1.079273282987997851e+00,-6.865135825282209225e-02,1.414262269357309254e+00,5.081197898793732293e-02,1.040220540350660361e+00,-1.429197813324902810e-01
8.821373134041157194e-01,7.762777329516801217e-02,9.087376000738065507e-01,1.994530193125765294e-02,9.569568949460918184e-01,-7.987425033801365259e-02,1.047966093613345029e+00,-5.867359902536772864e-02,1.413974452297829032e+00,4.217683513089021119e-02,1.021197918620398992e+00,-1.219679343235968716e-01
8.902275774745809223e-01,6.214236336071454758e-02,9.208153267847709600e-01,1.293911613213172274e-02,9.626624173259159534e-01,-7.027609712185256541e-02,1.025983856215446854e+00,-4.890084286967333327e-02,1.413593496773786651e+00,3.386355770649540631e-02,1.006506001920115301e+00,-1.044449349074110245e-01
8.989471275167159048e-01,4.925932431456025995e-02,9.293155150858148916e-01,7.283903472697694781e-03,9.638383074865237710e-01,-6.212109416667921380e-02,1.009838975893474489e+00,-4.189880103985466064e-02,1.413079201000031038e+00,2.740227854281762632e-02,9.964399614641926695e-01,-8.952825246474738208e-02
9.070612566049711667e-01,3.864581926147092616e-02,9.350486171433541882e-01,2.723153005279144168e-03,9.638792446953240445e-01,-5.513806023872547257e-02,9.987023840603528324e-01,-3.662529970828654058e-02,1.412364548563591171e+00,2.190292377514246880e-02,9.884774152443787099e-01,-7.705182034937507751e-02
9.141769114552832365e-01,2.988904962163374535e-02,9.392482647245945504e-01,-9.245969825464328551e-04,9.631963039752704514e-01,-4.916103168699947901e-02,9.902045060930295683e-01,-3.116899722610444456e-02,1.411332981946911591e+00,1.758291130696321147e-02,9.826097758248812930e-01,-6.668642292905158087e-02
9.204441688872110339e-01,2.271946838181104766e-02,9.423582339608459479e-01,-3.821506021961518229e-03,9.624770930725353724e-01,-4.405466760198084586e-02,9.838999480834587086e-01,-2.591129258398883195e-02,1.409769421432459646e+00,1.354003287739224959e-02,9.778858193214484684e-01,-5.786692658898839881e-02
9.261865178309947044e-01,1.678019059463231599e-02,9.448125671580879237e-01,-6.098123321785386963e-03,9.617023258970532895e-01,-3.966163067179984125e-02,9.789151513434731777e-01,-2.310588214109188243e-02,1.407245707532031265e+00,9.992112883982606775e-03,9.742181596761119167e-01,-5.025704106661965653e-02
9.319880093329653281e-01,1.184752209308825854e-02,9.468337232636416800e-01,-7.874763964348829859e-03,9.610249376239041741e-01,-3.584269610720891563e-02,9.750282836250412366e-01,-1.950162554296142048e-02,1.402820547301873333e+00,8.076257345449810998e-03,9.712289143160315330e-01,-4.398087118831206510e-02
9.390467039306438224e-01,7.941219651508291122e-03,9.486714183220702479e-01,-9.245777980199321178e-03,9.604336430504145650e-01,-3.254557729068974226e-02,9.718889733534135100e-01,-1.748278508372269613e-02,1.394148238951583130e+00,5.658792495452757976e-03,9.688296285443730449e-01,-3.855753134160888607e-02
9.505958664895484134e-01,4.704013738465739891e-03,9.506412705793368945e-01,-1.026216125579892946e-02,9.599891611090528576e-01,-2.967110536827188838e-02,9.693646058795036824e-01,-1.489787420030808107e-02,1.374454011658388097e+00,5.023455277184396550e-03,9.668643930531160002e-01,-3.405379138214215118e-02
9.767174379407148610e-01,2.268682820067091654e-03,9.534813702402269442e-01,-1.100086610283490529e-02,9.597567831274764760e-01,-2.717267040689197444e-02,9.673041116851397447e-01,-1.300875644833787703e-02,1.322226697499653714e+00,2.940662784687297915e-03,9.652790040991851006e-01,-3.013999802252698146e-02
1.035444091421187096e+00,1.740690774276743014e-04,9.595513947587754888e-01,-1.148342778010391640e-02,9.599622480113554346e-01,-2.497714534745298920e-02,9.656369334658286840e-01,-1.179783259097266779e-02,1.196387251937517604e+00,1.814092553383161999e-03,9.640301731070086699e-01,-2.679818347308593474e-02
1.074252362843410635e+00,-1.491548906567885524e-03,9.755343319187528284e-01,-1.178873852268047528e-02,9.613635119262099460e-01,-2.303631415589446618e-02,9.643153442368929129e-01,-1.023260283994886777e-02,1.087048643577671170e+00,5.265645016416797830e-04,9.631677994043446045e-01,-2.400126982232020367e-02
1.052987248851980251e+00,-2.868121391214728533e-03,9.975361938542846030e-01,-1.194676040919162574e-02,9.663103007309542525e-01,-2.132660991342660850e-02,9.633721325213534525e-01,-9.477418718947916432e-03,1.077026741693395850e+00,1.910102297788540682e-04,9.629668194554060756e-01,-2.155149172773462851e-02
1.044813926932917081e+00,-3.868992508441415623e-03,1.005386117687384395e+00,-1.199684305815562624e-02,9.749837847735784990e-01,-1.980440184294618433e-02,9.630391254010828295e-01,-8.440472312142510702e-03,1.057830938451894021e+00,-3.176354585372465067e-04,9.643811386796315999e-01,-1.950652893548010525e-02
1.036190668738278697e+00,-4.629931877739856816e-03,1.008982143466708337e+00,-1.194358774082626695e-02,9.812940407962033040e-01,-1.845670145179489907e-02,9.641420007595085107e-01,-7.235921744506157438e-03,1.047268488536908126e+00,-9.081240922066413646e-04,9.678279023506011214e-01,-1.771608939359659018e-02
1.030573446597444986e+00,-5.227153005850304623e-03,1.009216723136677318e+00,-1.181048058348999064e-02,9.860444646394745938e-01,-1.725061528296745195e-02,9.671749586234270613e-01,-6.948793946903286667e-03,1.038205083104084547e+00,-5.121145138495819538e-04,9.714753447626471861e-01,-1.609668115257623100e-02
1.025468433809954893e+00,-5.537795797883049431e-03,1.008809260628976912e+00,-1.162040045604406657e-02,9.890087274158312347e-01,-1.615421110874226684e-02,9.707201933788806025e-01,-5.425306921266859206e-03,1.031928268197221943e+00,-1.296089934433197755e-03,9.753893473571856321e-01,-1.476751645223384202e-02
1.021556702236616765e+00,-5.843884371556029578e-03,1.007765676828512813e+00,-1.136288051556189060e-02,9.912291128951304930e-01,-1.516980119401267757e-02,9.745766992104517579e-01,-5.963808658078662006e-03,1.026597830464709649e+00,-2.001363739502437511e-03,9.788612432021592813e-01,-1.344474292021402562e-02
1.018112955543940767e+00,-6.122634077799560259e-03,1.006787654045508518e+00,-1.107821155995214468e-02,9.927694176472058318e-01,-1.424999204863386382e-02,9.781213663137489078e-01,-5.177994527382878687e-03,1.022428753360996811e+00,-1.625425238992228572e-03,9.820549129259721344e-01,-1.248770613113059369e-02
1.015311875679864695e+00,-6.198847612549407415e-03,1.005772691846706257e+00,-1.078161737507610241e-02,9.940291697459826548e-01,-1.342959857940861923e-02,9.813798862178457760e-01,-4.363710988462443652e-03,1.018854083890248230e+00,-2.373181847307392900e-03,9.847692776733993902e-01,-1.156532863773129804e-02
1.012886688052303752e+00,-6.324732252876330563e-03,1.004918835703219937e+00,-1.045991763153608645e-02,9.949961630872407037e-01,-1.267934086762600998e-02,9.841904159111600769e-01,-3.531454530856237284e-03,1.015916988870540605e+00,-1.994440866750046837e-03,9.871446107663852665e-01,-1.067788107585787571e-02
1.010874359363329367e+00,-6.292291729956822621e-03,1.004144478039771915e+00,-1.014138143421661198e-02,9.958179761128054253e-01,-1.197752930179962760e-02,9.866418604703857120e-01,-3.704860650133312561e-03,1.013402439257498955e+00,-1.699604627169115645e-03,9.891410366201510707e-01,-9.822420938871978535e-03
1.009151853215861649e+00,-6.168652848906219788e-03,1.003503461313725476e+00,-9.806687046101103533e-03,9.964807151645347361e-01,-1.131389807433791361e-02,9.887168225196670823e-01,-3.707195874158131232e-03,1.011303494322095764e+00,-2.463236527340484372e-03,9.908538118849965493e-01,-9.163579039625169287e-03
1.007712670806058863e+00,-6.157449137762505131e-03,1.002945834843661954e+00,-9.452392379596830096e-03,9.970471907485752849e-01,-1.070575591934375126e-02,9.904917515915799830e-01,-3.599596340666089134e-03,1.009516400540209302e+00,-2.064501519513761707e-03,9.922902275358093105e-01,-8.613875570230078438e-03
1.006489561797894838e+00,-6.024763939605826124e-03,1.002483465319566447e+00,-9.112936337335675319e-03,9.975136374660311667e-01,-1.014953798195694645e-02,9.919859273414031176e-01,-3.418487625928889884e-03,1.008017861312279884e+00,-1.730201831105837584e-03,9.935114410896660475e-01,-8.127964607824722520e-03
1.005464710416931862e+00,-5.824175994779245968e-03,1.002087715529205392e+00,-8.771819070370945326e-03,9.979110008123914799e-01,-9.641051349107421231e-03,9.932535717415668097e-01,-3.186699055506281297e-03,1.006747902479343759e+00,-2.444264110968319414e-03,9.945358361310160378e-01,-7.681043471347237528e-03
1.004597418333535330e+00,-5.752302112665752531e-03,1.001758168745015443e+00,-8.426239075344454932e-03,9.982413058946341122e-01,-9.170630005701951859e-03,9.943192322076952472e-01,-2.919140120912544489e-03,1.005681471172114261e+00,-1.991407068099526612e-03,9.954027553369105830e-01,-7.259656126000102461e-03
1.003869640751854808e+00,-5.571572216005904465e-03,1.001478219973063188e+00,-8.105411013221264227e-03,9.985215445483380803e-01,-8.729119136320129257e-03,9.952198115643460241e-01,-2.626003941673893394e-03,1.004780451583138001e+00,-1.601896577795969279e-03,9.961304631530019105e-01,-6.855693080351166202e-03
1.003255268901257269e+00,-5.332833806294345891e-03,1.001244277822092910e+00,-7.787811167291991410e-03,9.987556275440636622e-01,-8.313917474316312450e-03,9.959767598792722554e-01,-2.314440439020515328e-03,1.004023370914683078e+00,-2.261939572848703506e-03,9.967447603356084374e-01,-6.463914233918011121e-03
1.002739273132999376e+00,-5.230424527994159689e-03,1.001046334934321047e+00,-7.467095334671824958e-03,9.989536218604342377e-01,-7.918838731066912828e-03,9.966151656883517340e-01,-1.989539429581022034e-03,1.003384880689240699e+00,-1.757701773953179725e-03,9.972607468834490119e-01,-6.081578353067662590e-03
1.002304305726651634e+00,-5.024904605529734170e-03,1.000880519644304911e+00,-7.170313193960886622e-03,9.991194634090342364e-01,-7.538243174997738549e-03,9.971518283378142389e-01,-1.655088651344449602e-03,1.002848196127171576e+00,-1.320276511999729507e-03,9.976956989875164217e-01,-5.706673469147105493e-03
1.001938781510918419e+00,-4.765651204023058085e-03,1.000740539817207342e+00,-6.874769575138550692e-03,9.992594522345964458e-01,-7.172529576894959291e-03,9.976039515918416756e-01,-2.328750789406974775e-03,1.002396056454489814e+00,-1.936249716175453273e-03,9.980612224141119926e-01,-5.337548745340647827e-03
1.001630914351989921e+00,-4.645888818129328968e-03,1.000623095435106302e+00,-6.573592725393595515e-03,9.993769015501507980e-01,-6.817916057911155292e-03,9.979840904856406292e-01,-1.814188163817398447e-03,1.002015914134656516e+00,-1.391858612672436379e-03,9.983690863526043513e-01,-5.142376685698835104e-03
1.001372103309936312e+00,-4.425358865039363820e-03,1.000524084708439343e+00,-6.293694905614266588e-03,9.994759138223928696e-01,-6.498698054926421719e-03,9.983041496433415762e-01,-1.352731012064012361e-03,1.001695851721741137e+00,-1.932910335419535386e-03,9.986278974766901184e-01,-4.867588618881590889e-03
1.001154224040116336e+00,-4.321586891188111679e-03,1.000440931314603432e+00,-6.017130439553319832e-03,9.995590681537236399e-01,-6.193405290341402747e-03,9.985732937447782120e-01,-1.937150837114209878e-03,1.001426707139422501e+00,-1.332493636880371923e-03,9.988457760494561244e-01,-4.554375425190215765e-03
1.000971017913653949e+00,-4.106506743595694786e-03,1.000370887388605912e+00,-5.764519709400062197e-03,9.996291123379169585e-01,-5.891572276553347365e-03,9.987998202330057307e-01,-1.357480811814859578e-03,1.001200179990588524e+00,-1.829493957278494065e-03,9.990289822480261650e-01,-4.391729749947614891e-03
1.000816831584340649e+00,-4.003584859615827440e-03,1.000312024992937587e+00,-5.509964985304982577e-03,9.996879749144499394e-01,-5.621066369222660342e-03,9.989903335009381324e-01,-1.861989224940963084e-03,1.001009666671182741e+00,-1.193256484899762881e-03,9.991831684222113319e-01,-4.136602052928317619e-03
1.000687162053074175e+00,-3.786775733096270358e-03,1.000262467690498092e+00,-5.277970222108407938e-03,9.997375322581061319e-01,-5.355769639829865980e-03,9.991506468282351783e-01,-1.225352708452476236e-03,1.000849353206238801e+00,-1.660533342403347490e-03,9.993128379810847228e-01,-4.005223059344587000e-03
1.000578051280221592e+00,-3.681185514340157283e-03,1.000220805386976997e+00,-5.042963233863773098e-03,9.997791945971805649e-01,-5.118276742034133520e-03,9.992854847525641793e-01,-1.687565271767610398e-03,1.000714515281637906e+00,-9.992270854271012581e-04,9.994219487185198592e-01,-3.767567586124620505e-03
1.000486280687497231e+00,-3.461677396082940561e-03,1.000185740147573998e+00,-4.829061200427808842e-03,9.998142598426439376e-01,-4.881170147945645965e-03,9.993989345074653086e-01,-1.018570618745329170e-03,1.000601065497248587e+00,-1.445159709490440036e-03,9.995137193199277181e-01,-3.646307089186784367e-03
1.000409068240923460e+00,-3.353745083503056890e-03,1.000156254063526484e+00,-4.610368784487839378e-03,9.998437459338449518e-01,-4.667183682804498801e-03,9.994943613337538002e-01,-1.455487689113965644e-03,1.000505638673204745e+00,-7.656093870203051210e-04,9.995909317582258868e-01,-3.414712263270835990e-03
1.000344122410148362e+00,-3.132352897955215099e-03,1.000131441797955878e+00,-4.410875055584462245e-03,9.998685582001538563e-01,-4.449486988822748401e-03,9.995746456161545002e-01,-1.781250439970349930e-03,1.000425354384306242e+00,-1.195941986558146652e-03,9.996558775915116435e-01,-3.297199521309579495e-03
1.000289482844971545e+00,-3.022964901798985693e-03,1.000110574231458882e+00,-4.204713612511845611e-03,9.998894257681276709e-01,-4.251474637458230177e-03,9.996421782430561231e-01,-1.018469941650224087e-03,1.000357821758408816e+00,-1.517911480819478243e-03,9.997105171547095992e-01,-3.236733044284179073e-03
1.000243521889402354e+00,-2.969208618229579599e-03,1.000093016475912977e+00,-4.015997772796708887e-03,9.999069835237148762e-01,-4.074977252993328136e-03,9.996989921762901021e-01,-1.387303356647606734e-03,1.000301007823698018e+00,-7.533193472557542236e-04,9.997564781109756771e-01,-3.036621998922406362e-03
1.000204855993514608e+00,-2.774820861474402989e-03,1.000078248708409667e+00,-3.851753407404956420e-03,9.999217512915311579e-01,-3.892522017202360018e-03,9.997467834401202458e-01,-6.466983841058038252e-04,1.000253216560198721e+00,-1.121758062259559097e-03,9.997951440063850281e-01,-2.935036342720742653e-03
1.000172330702210788e+00,-2.679026954722552034e-03,1.000065824184851460e+00,-3.679469117678912937e-03,9.999341758150716020e-01,-3.726541013294060178e-03,9.997869882840614286e-01,-1.027183234143080881e-03,1.000213011715914924e+00,-1.396614907112514459e-03,9.998276692978778080e-01,-2.713753848216704512e-03
1.000144968573491999e+00,-2.632143464950331690e-03,1.000055373355984489e+00,-3.520951036102282217e-03,9.999446266440036313e-01,-3.550316905204020657e-03,9.998208086911436476e-01,-1.307611465802160922e-03,1.000179191308927296e+00,-5.950039104734017315e-04,9.998550314264844641e-01,-2.601723020958068844e-03
1.000121951498803341e+00,-2.441208851982956674e-03,1.000046581195275897e+00,-3.378050576015034778e-03,9.999534188047005667e-01,-3.387710298651924745e-03,9.998492599721043872e-01,-5.079457610959181579e-04,1.000150740027883733e+00,-9.337216837685957671e-04,9.998780485012261909e-01,-2.544273360297388820e-03
1.000102588506233126e+00,-2.346326911385254732e-03,1.000039185445139145e+00,-3.223886850578949748e-03,9.999608145548608551e-01,-3.245864836578071788e-03,9.998731934940489063e-01,-8.465285295589097814e-04,1.000126806505974741e+00,-1.184373484116818531e-03,9.998974114937549951e-01,-2.345929919593814361e-03
1.000086300152031926e+00,-2.299040446003708382e-03,1.000032963664406527e+00,-3.081628155824134296e-03,9.999670363355874780e-01,-3.092577210805025345e-03,9.998933272790399007e-01,-1.095835897328534259e-03,1.000106672720948220e+00,-3.627336801379499320e-04,9.999136998479798422e-01,-2.246255870034019608e-03
1.000072597782811101e+00,-2.107210117633151469e-03,1.000027729937966958e+00,-2.953326819578272477e-03,9.999722700620330418e-01,-2.950037776567882020e-03,9.999102641417929593e-01,-2.722784112565435066e-04,1.000089735858218809e+00,-6.846858579896419883e-04,9.999274022171831255e-01,-2.195693005430321421e-03
1.000061071130283752e+00,-2.011370103124576758e-03,1.000023327068659373e+00,-2.812095050787277728e-03,9.999766729313406266e-01,-2.825158789611315058e-03,9.999245119884316857e-01,-5.920869913946802399e-04,1.000075488011568314e+00,-9.212107679434922147e-04,9.999389288697162481e-01,-2.001310285594470884e-03
1.000051374535015913e+00,-1.963245481008790705e-03,1.000019623348755493e+00,-2.681129624201084027e-03,9.999803766512443959e-01,-2.686004331234670417e-03,9.999364975534628108e-01,-8.264003329818692123e-04,1.000063502446537189e+00,-1.102472941042265120e-03,9.999486254649840866e-01,-1.903979277987133401e-03
1.000043217570702803e+00,-1.939487246342963545e-03,1.000016507630788754e+00,-2.562576642385572256e-03,9.999834923692112465e-01,-2.555165511664014844e-03,9.999465801691893585e-01,-1.005570748675133075e-03,1.000053419830810641e+00,-2.307554095564157137e-04,9.999567824292971974e-01,-1.854837158154154508e-03
1.000036355690149259e+00,-1.758976103003462299e-03,1.000013886647669326e+00,-2.457742521414729708e-03,9.999861133523305634e-01,-2.439953287611373867e-03,9.999550618825390202e-01,-1.146779349981308371e-03,1.000044938117460980e+00,-5.148684157765259783e-04,9.999636443098506300e-01,-1.830073038990853718e-03
1.000030583328318956e+00,-1.668301519687886980e-03,1.000011681786426632e+00,-2.338599905766791665e-03,9.999883182135732573e-01,-2.341505564828594288e-03,9.999621969377058273e-01,-2.455521852100517322e-04,1.000037803062294062e+00,-7.217277763098550736e-04,9.999694166716811550e-01,-1.817866493297515262e-03
1.000025727456367086e+00,-1.622364866189940358e-03,1.000009827018081277e+00,-2.227631671945395908e-03,9.999901729819187235e-01,-2.253956305724003073e-03,9.999681991091919908e-01,-5.069828761943284690e-04,1.000031800890808009e+00,-8.791157912408920083e-04,9.999742725436328028e-01,-1.643501933806135185e-03
1.000021642585757320e+00,-1.599422379565673680e-03,1.000008266729705886e+00,-2.131370223913187090e-03,9.999917332702942252e-01,-2.148078254111673857e-03,9.999732482973363590e-01,-6.959533390462624425e-04,1.000026751702663530e+00,-1.002696756089882513e-03,9.999783574142425691e-01,-1.556032492374015419e-03
1.000018206282977884e+00,-1.588651696204479435e-03,1.000006954183112251e+00,-2.045700647580694920e-03,9.999930458168877490e-01,-2.046859990278981911e-03,9.999774957939950859e-01,-8.389597889637556705e-04,1.000022504206004914e+00,-8.707580944378179311e-05,9.999817937170220050e-01,-1.511466240951442330e-03
1.000015315583618447e+00,-1.414976880004914506e-03,1.000005850031296273e+00,-1.969899305064970463e-03,9.999941499687038382e-01,-1.957646628245157672e-03,9.999810688995022234e-01,6.406098336775301050e-05,1.000018931100497888e+00,-3.367447335378415119e-04,9.999846844163815529e-01,-1.488668338259557800e-03
